Hotel,reviews__|,reviews__|__date,reviews__|__content,reviews__|__score,reviews__|__name,Hotel,Score
S7,R4,"Reviewed: April 18, 2019","  \nGreat location, excellent staff and ideal for a family of 5. I know Singapore well and have stayed many times at the Shangri-La hotel. Travelling with a family we hoped that a serviced apartment in the Shangri-La complex would be ideal for us and indeed it was. All the staff were extremely helpful and the location at the top of Orchard Road was just what we wanted. We would certainly stay here again.\nStayed in April 2019",9.6,Iain,,
S7,R3,"Reviewed: April 21, 2019",  \nYou couldn’t use the hotel pool on weekends and the apartment pool was busy with lots of kids \n  \nAwesome pool at the hotel & apartment rooms were a great size \nStayed in April 2019,9.6,Anonymous,,
S7,R73,"Reviewed: April 22, 2018","  \nThe property is a little older than the main hotel and some minor maintenence work is required but nothing that negatively impacted our stay.\n  \nGreat spacious apartment, perfect for families who need a little extra space and a functional kitchen.\nStayed in April 2018",9.2,Lee Rhode,,
S7,R1,"Reviewed: April 22, 2019","  \nNo food or basic goods at apartments - have to go to the hotel. Hotel pool not accessible on weekends.\n  \nGood location, spacious rooms, clean, good laundry and pool\nStayed in April 2019",7.5,Shane,,
S7,R2,"Reviewed: April 22, 2019","  \nNo suggestions\n  \nExcellent location, 10 minute walk to Orchard Rd. Staff very helpful and friendly. Very spacious 3 bedroom apartment with well appointed kitchen and laundry facilities on each floor. Nice pool, the real benefit is that you get to use all the amenities at the Shangri-La Hotel next door - Excellent gym and health centre, the buffet breakfast was amazing, the kids club is one of the best in Singapore. Would definitely recommend the apartments to families wanting space, separate bedrooms and more than one bathroom.\nStayed in April 2019",9.2,Brigitte,,
S7,R71,"Reviewed: April 23, 2018","  \nWe ate out except for breakfast . That is why we stay in a flat not a hotel . BUT.....No toaster,no small saucepans, no decent knives or even a knife for chopping up food or slicing bread.thats not  good enough at this end of the market. We got a toaster from the front desk.There was zero interest in our advice about small saucepans and the problem ofvvtrying to boil an eggin a 5 litre pot\n  \nLocation,size,overlook\nStayed in April 2018",6.7,David,,
S7,R72,"Reviewed: April 23, 2018","  \n3rd bedroom was a little squeezy for 2 teenagers in 2 single beds.\n  \nApartment was big, light and comfortable, breakfast buffet was excellent and our 4 kids loved it as did my wife and I. Pools (hotel and apartments) and surroundings were peaceful and enjoyed frequently. Walking distance to Orchard Road. Staff were very pleasant and helpful for everything we needed. Great stay for our family.\nStayed in April 2018",9.6,Paul,,
S7,R70,"Reviewed: April 24, 2018",  \nConfusion on arrival with our bookings and conformation ... particularly we had paid in full in advance\n  \nPool at the Hotel... Waterfall Restaurant... Budds\nStayed in April 2018,7.5,Antonino,,
S7,R53,"Reviewed: August 13, 2018","  \nit is a decent 4 star property, however using the brand ""shangri la"" implies a different level of cleanliness and maintenance and this definately did not reflect that. the carpets, beds, curtains, bathtub, shower, sink, basically everything was very old and looked/felt dirty.\nStayed in August 2018",5.8,Jyotika,,
S7,R52,"Reviewed: August 17, 2018","  \nBathroom need separate shower , have to be in the bath, is inconvenience and bathroom is too old need to upgrade.\n  \nBreakfast too crowded, room need renovation or a bit too old especially the bathroom\nStayed in August 2018",6.3,A,,
S7,R51,"Reviewed: August 18, 2018",  \nLooking tired; needs some updating and renovations to stay competitive with some of the best serviced apartments in Singapore....\n  \nUsual Shangri-La quality and condition; efficient - nice pool and gym for apartment users only.\nStayed in August 2018,7.5,NickBarton71,,
S7,R50,"Reviewed: August 24, 2018","  \nThe property is a bit old.  You can notice the furniture and the amenities that it needs to be updated.  Most properties in Singapore are new and modern, but Shangri La Apartment is not.  So if you don't mind the design or the decor, then it's fine.  Additionally, the price is a bit on the high side compared to other properties in the same condition.\n  \nThe property is conveniently located next to Orchard Road, a 10 minute walking distance.  The apartment is spacious and includes most of the amenities you need as a family.  You can also use the facilities from the Shangri La Hotel like the swimming pool and the breakfast buffet.  Perfect for a big family compared to other places in Singapore.\nStayed in August 2018",7.1,Faisal,,
S7,R49,"Reviewed: August 29, 2018","  \nBreakfast in line just kinda foodfeast actually, we have a lot of local tradition food, like Roti Prata, Kaya Toast, ??, lamci Lamak....a lot of choice...just too good\nStayed in August 2018",8.8,Justing,,
S7,R48,"Reviewed: August 31, 2018","  \nThe in house dining was way way too expensive.. I think even if u starve u should not order from them.. there s a cold store down the lane (about 7 minutes walk) you could by nice fruits veggies snacks etc..\n  \nWe liked everything about the place...clean, comfortable, quiet,and spacious.. staff was also helpful.. they had free coffee near the reception.. it’s ideal for a family with kids .. only thing is they don’t have a hand shower so it’s a little difficult to bath kids.. \nthey have a good shuttle service every hour till 8pm (if I’m not mistaken) which is very convenient and u can save those short distance taxi fares.\nGood cooking facility, u get all the basic things u need to make food for kids or even for a meal for adults..\nStayed in August 2018",9.2,Madusha,,
S7,R24,"Reviewed: December 1, 2018",  \nShower water goes all over bathroom floor making use of towels in floor essential and bathroom floor slippery. This is inevitable given the lack of glass protection. Very limited television programs. Pay TV required for all except one children's program and news..\n  \nLight airy clean well located apartment\nStayed in December 2018,8.8,David,,
S7,R23,"Reviewed: December 10, 2018","  \nThe apartment was located at a convenient location, just minutes away from Orchard Road. We stayed in a 2-bedroom apartment. The apartment was extremely comfortable, very spacious, exceptionally clean - perfect for a family! Staff was very friendly and helpful. Would definitely stay here again!\nStayed in December 2018",10,Angela,,
S7,R22,"Reviewed: December 11, 2018","  \nHousekeeping didn't meet our expectations. Expected Shangri-La quality room cleaning, arranging, folding of towels/clothes - but was not the case. In room dining relatively expensive. Other serviced apartments in the area who have hand-shower units or baby bath tubs to help bathe a toddler. \n  \nThe apartment was spacious. The lobby staff and Duty Managers were very helpful and courteous and warm. Good location, and walking distance to Orchard Street. Room generally well equipped. Shangri La hotel breakfast buffet and service really good \nStayed in December 2018",8.8,Shehan,,
S7,R21,"Reviewed: December 13, 2018","  \nDecor was to a high standard but was a little tired.  This didn’t affect our enjoyment of the apartment.\n  \nThe staff were lovely, the room was large and well appointed and the pool at the Shangri La Hotel next door was blissful.  Laundry facilities on every floor as well as in the basement.\nStayed in December 2018",9.2,Rebecca,,
S7,R97,"Reviewed: December 16, 2017",  \nVery inflexible regards check out times. Had a 2am flight and they took two days to let us know if we could extend our checkout (for a large fee).\n  \nNice sized apartments. Good location. Staff were friendly.\nStayed in December 2017,5.8,Mixed,,
S7,R98,"Reviewed: December 5, 2017","  \nThe pillows were way too soft for my liking\n  \nThe location was superb, a 5 minutes walk from Orchard. The size of the apartment was fantastic. The breakfast spread has to be seen to be believed. Perfect for families!\nStayed in December 2017",9.6,Abrar,,
S7,R87,"Reviewed: February 11, 2018","  \nThe apartments are a little old, but they were still comfy.\n  \nThe buffet breakfast was sensational. The location was amazing. Lovef the free shuttle service if you didn't feel like walking to Orchard Rd. The staff could not do enough for you. The pool was beautiful. The apartments  were spacious and well equipped.\nStayed in January 2018",9.6,Kelly,,
S7,R86,"Reviewed: February 13, 2018","  \nTaxi Services were hard to organize with Long waiting times.\nAlso, the hotel room was pre-paid, but the staff at reception was not informed, which caused long discussions.\n  \nFree coffee on the go next to teh lobby is a great idea!\nStayed in February 2018",8.8,Alexander,,
S7,R12,"Reviewed: February 18, 2019","  \nThere was no balcony.  All the servces, restaurants, gym, breakfast etc were at the main hotel, which were just beside. No pool bar. You can use main hotels pool only mon-fri.  Evening buffet wasn""t worth it cost. \n  \nVery nice hotel,  large rooms, peaceful area just 5 mins nice walk to Orchard road. Breakfast was great. \nStayed in February 2019",7.5,Joni,,
S7,R89,"Reviewed: February 2, 2018","  \nPlease update your rooms. The finish was from the 70s.\n  \nThe rooms were dated to death. Time for refurbishment. Having said that,\nthe rooms were very spacious and the kitchenette is very useful for\nfamilies. I would definitely look for a service apt when I travel with\nmy kids but I would look for something newer. If nothing else better is\navailable, I wouldnt mind staying here again.\nStayed in January 2018",4.6,Mohd Suhaimi Ahmad,,
S7,R85,"Reviewed: February 20, 2018",  \nNothing. Everyone thoroughly enjoyed the holiday\n  \nWe liked everything about the place. Would recommend to anyone. The breakfast buffet was the best I have ever seen. Italian restaurant was amazing and we had a curry in the line restaurant and it was superb\nStayed in February 2018,10,Susan,,
S7,R84,"Reviewed: February 23, 2018","  \nAt times housekeeping omitted towels, forgot to top up a few amenities- but a simple call to the front desk promptly solved all problems\n  \nWelcoming, they were expecting me, greeted us by name when we arrived. Attention to detail. Clean rooms with housekeeping daily. Large rooms, kitchen with amenities & full utensils.\nStayed in February 2018",7.9,Chyl,,
S7,R83,"Reviewed: February 28, 2018",  \nPerfect for Families with kids.. especially the Buds where our kids can hangout throughout their days! best kids play area thus far for us! the apartment was all we could asked for - with full kitchen facilities !\nStayed in February 2018,10,WN Ooi,,
S7,R82,"Reviewed: February 28, 2018",  \nThe apartments are actually outdated and need to be renovated. \nShampoo and conditioner are really poor quality. \nRoom service super expensive.\n  \nBreakfast was great and the Shangri La Hotel has been recently renovated.\nStayed in February 2018,7.9,Sophia,,
S7,R11,"Reviewed: February 28, 2019","  \nWould suggest more vegan friendly food for breakfast as it was very limited.\n  \nI am a big fan of the shangri-la and absolutely loved everything. \nI had a 2 bedroom apartment and was very spacious. \nEven so you are in the apartment side, it does feel like a very luxury hotel. \nThe gym is amazing! the breakfast was great too.\nStayed in February 2019",10,Sandrine,,
S7,R88,"Reviewed: February 8, 2018",  \nThe flooring needs improvement \nThe room service can be improved as by the time it comes from the hotel it is cold\n  \nNice spacious and well kept apartments\nStayed in February 2018,7.5,Pm,,
S7,R19,"Reviewed: January 20, 2019","  \nNothing to not like! \n  \nThe location is amazing, with access to Orchard Road and the world class transport links. The facilities are very good too, with access to the hotel facilities during the week. A bottle of wine and lovely birthday cake on my 50th was special too!\nStayed in January 2019",9.6,Phil,,
S7,R20,"Reviewed: January 20, 2019",  \nThere was no reliable clock in the reception and in the apartment. The shuttle bus should be more frequent not only every hour. Not enough seating by the pool and could be more greenery around the swimming pool like in Shangri-la hotel.\n  \nThe staff were really friendly and always said good morning and helped out with any questions. The manager was really friendly and was nice to talk to. The breakfast was exceptional! We will definitely come back next year!\nStayed in January 2019,10,Family,,
S7,R18,"Reviewed: January 21, 2019","  \nVery old furnitures, air-con was a bit noisy, location is off Orchard road and some of the things like bathrobe and slippers you need to ask them to get\n  \nNice breakfast, helpful staff\nStayed in January 2019",5,Oyunkhand,,
S7,R92,"Reviewed: January 23, 2018","  \nThe hotel needs an overhaul, as plenty of faults like holes in walls (small), drains smashed in the pool etc.\nThere were little facilities at the location, as would have to go next door to Hotel to use restaurants etc.\n2 Bed apartment to sleep 4, but crockery mix of for 4, 3 and 2.\nFloors not very well sound proofed, as were woken up several times by chairs moving upstairs.\nNo bar\n  \nEarly checkin after long flight was very much appreciated\nGood location just off Orchard Rd\nRooms a good size.\nPool was good, with towels and chairs provided.\nStayed in January 2018",6.7,Cm,,
S7,R91,"Reviewed: January 26, 2018",  \nNeeds replacement of carpets and sofas.. staff cleaning and friendliness was minimal at the apartments but at the main hotel they were good..\n  \nThe property is  15 acres with  landscaped gardens and is close to the major malls at orchard road..good breakfast spread.\nStayed in January 2018,4,Ziyad,,
S7,R16,"Reviewed: January 26, 2019","  \nGiven the level of busy in the hotel pool, it is a little frustrating not to have access at the weekends. \n  \nThe staff cannot so enough for you from the minute you arrive. The location is just so unbelievable, a mere 10 minute slow walk to Orchard Road and MRT. The walk to Marina Bay from here was not tough either! The rooms are spacious with a decent kitchen area, large dining and lounge room and a very good size bedroom. The pool is good for relaxing, although you can use the hotel pool during the week too. The health club is well equipped and you can use 24/7. We came here twice and will return!! \nStayed in January 2019",10,Phil,,
S7,R17,"Reviewed: January 26, 2019","  \nClean, well-equipped, spacious rooms. Fantastically friendly and helpful staff. Access to the hotel's wonderful facilities was a real bonus. An easy walk to Orchard Road.\nStayed in January 2019",9.2,Anonymous,,
S7,R15,"Reviewed: January 27, 2019","  \nThat the windows couldn’t open.  The air conditioning in Singapore, in general, is problematic so being able to get some fresh air would have been great. \n  \nWe loved the location and the ability to use the hotel facilities as well.\nStayed in January 2019",10,Louise,,
S7,R14,"Reviewed: January 28, 2019",  \nThe smell of the room at first I thought it was that the carpet and drapes needed a spring clean but I smelt the same smell in a shop so it most probably was an incense smell.\n  \nThe 2 bedroom apartment was very spacious and had grand old feeling my family loved staying here.\nStayed in January 2019,9.6,Deborah,,
S7,R96,"Reviewed: January 3, 2018","  \nThere was a bad smell in the room\n  \nOutdoor Kids play area and splash water in the hotel is permitted to be used by the apartment guests out of charge, as well the other facilities in the hotel\nStayed in December 2017",8.8,Family,,
S7,R90,"Reviewed: January 30, 2018",  \nThe lounge had very uncomfortable furniture... eg chairs and sofa for a family. Apartment was old and could do with an update.  My 16 year old son not being allowed to use the gym without an adult spoilt things a lot.\n  \nVery comfortable king bed. \nLocation and facilities\nStayed in January 2018,7.5,Tracey,,
S7,R13,"Reviewed: January 30, 2019",  \nNot much other than needing to take a shuttle bus to the MRT.\n  \nService Desk staff were amazingly welcoming and friendly and always happy to help with any help and requests both at the apartments and things we wanted to do around Singapore.\nApartment was great for families / groups of friends travelling together.\nCentral location which makes it easy to get around Singapore\nStayed in January 2019,9.2,Roy,,
S7,R95,"Reviewed: January 7, 2018",  \nThe rooms could do with a little bit of renovation.  Would have loved to have been given more information on the facilities we could use at the ShangriLa Hotel next door.\n  \nThe breakfast was amazing!  Probably the best we have ever enjoyed.  The pastries were so fresh and everything was delicious.  It was located in a lovely quiet street but still very close to Orchard Road.\nStayed in December 2017,7.9,Lourdes Bondzulic,,
S7,R94,"Reviewed: January 8, 2018",  \nNo washing machine and tumble drier in appatrment.\n  \nComfy bed. Great pool and excellent gym.only ate in hotel once in 4 days and was pricy but excellent.\nStayed in January 2018,8.3,Graham,,
S7,R93,"Reviewed: January 8, 2018","  \nThe apartment was clean, tidy and in a great location. We loved the apartment pool and the included breakfast at The Line restaurant. The staff were always friendly and helpful. This was our second stay and we will definitely be back again.\nStayed in December 2017",9.6,Evonne,,
S7,R57,"Reviewed: July 15, 2018",  \nThe drainage in bath and sink did not work properly.\n  \nThe shuttle service and apartment facilities were great. Disappointed there was no digital TV only analogue.\nStayed in July 2018,8.8,Alyson,,
S7,R56,"Reviewed: July 16, 2018","  \nWhile the staff were professional and courteous, I did feel there was nothing exceptional about Shangri-La. I think that ""personal touch"" and warmth/sincerity was missing.\n  \nProperty is in a great location. Lots of cafes/restaurants within walking distance, including Hard Rock Cafe. Easy walking to shopping malls on Orchard Rd. Very serviceable, You can use the main hotel pool and facilities also, which was great. Finally, a big shout out to the coffee/patisserie shop in the main lobby of the hotel. Outstanding pastries/bread, good coffee and Singapore Sling marmalade! What more could one ask for?!\nStayed in July 2018",8.3,Angela,,
S7,R55,"Reviewed: July 26, 2018","  \nHousekeeping was not upto standards. Especially considering the hotel brand. Also felt that they were understaffed! \n  \nStaff, accommodation and maintenance \nStayed in July 2018",7.9,Shahzad,,
S7,R54,"Reviewed: July 30, 2018","  \nThere was no milk provided on entry, entry to bath room had a small step which we both damaged our toes on.\n  \nBed very comfortable, YFI perfect, this self catering unit was of good size, well equipped and peaceful\nStayed in July 2018",8.8,Carol,,
S7,R60,"Reviewed: July 7, 2018","  \nRoom was tired. Cracks in tiles in bathroom patched up, wall paper bubbling, kitchen needed and upgrade. No breakfast option at the apartments only at the hotel next door.\n  \nPool was fantastic for kids and parents!\nGreat location. We were able to use the pool area after checkout at 12pm until our flight later that night. Staff were helpful\nStayed in July 2018",7.5,Mark,,
S7,R59,"Reviewed: July 8, 2018","  \nJust keep a record of all emails re bedding, payment,  checkout etc We had quite a bit of confusion and staff were unsure and tried to make it our fault. Was lucky I had confirmation emails.\n  \nGreat location \n2 pools to choose from\nStayed in July 2018",7.1,Nicole,,
S7,R61,"Reviewed: June 24, 2018",  \nCouldn’t use hotel facilities on weekends. We needed the apartment because we have a young child and need a spectate bedroom otherwise we would of stayed in the hotel rather than apartments. \n  \nGreat location and facilities. Close to the hotel. Food at the hotel was sensational. Staff were helpful and polite. \nStayed in June 2018,9.6,Daniel,,
S7,R10,"Reviewed: March 1, 2019","  \nThe room floor is carpeted and since I am sensitive to dust, I find myself sneezing all the time. But other than that everything else is to my liking.\n  \nThe apartment unit is spacious with enough seating area for everyone. The bedding was up to standard and the location of the apartment is not too far from the main road and access to public transport.\nStayed in February 2019",8.3,Edric Kurnia,,
S7,R80,"Reviewed: March 17, 2018",  \nthe photos of the property are not realistic. \nThe place is a bet old.\n  \napartment size is good.\ngives you access to all facilities of Shngri-La  hotel with less price.\nfacilities in the hotel are very good.\nStayed in March 2018,7.5,R.JED,,
S7,R7,"Reviewed: March 19, 2019","  \nDon’t have a bad thing to say about the apartment.\n  \nStaff were exceptional. They were always so helpful. Apartment was minutes walk from Orchard Road, and location is fairly central to everything.\nStayed in March 2019",10,Ha,,
S7,R9,"Reviewed: March 2, 2019","  \nThe apartment was a little old but nothing terrible.\n  \nLocation was amazing, you also get to use all the facilities of the hotel as well as the apartment facilities. The hotel areas are really really nice. The apartment areas seem quite a bit older and so are not as fresh but the rooms were a good size and very comfortable.\nStayed in February 2019",8.3,Kim,,
S7,R79,"Reviewed: March 25, 2018","  \nInformation given to us at the desk on checking in and during our stay was incorrect or lacking. We were not told we couldn't use the pool area of the hotel on Saturday or Sunday. During our stay we asked at the desk of the apartments what time the pool at the hotel closed and they told us 8pm, when we asked whether there was food available to buy at the pool until 8pm they said yes. However, when we went to the pool and tried to order food at 5.40pm they told us their food service finished at 5.30pm. There was a lack of hotel/apartment information in our room.\n  \nProximity to Orchard Road, breakfasts, pools, cleanliness.\nStayed in March 2018",7.9,Margaret,,
S7,R78,"Reviewed: March 28, 2018",  \nQuite run down. Couldn’t close the door to the second bed room since the bed was too big. Bathroom door was not working correctly. My wife closed from inside and couldn’t it open anymore.\nVery nice staff and great location.\nStayed in March 2018,6.7,Matthias,,
S7,R8,"Reviewed: March 3, 2019","  \nShould have stayed longer!\n  \nWe absolutely loved our time at the Shangri-la in Singapore. The croissants at breakfast were amazing! The pool area and hotel grounds were impeccable and so clean, including the gym. Our apartment was upgraded and was so spacious, we loved the balcony.\nSpecial shout out to the Eggman Jaya, the Noodle Man and the Hashbrown man who always looked after us every morning. They even came to say goodbye to us on our final day.\nWill definitely be back soon.\nStayed in February 2019",10,Marijke,,
S7,R6,"Reviewed: March 30, 2019","  \nCertain issues with the room, living room Ac not working, bathroom sink drain blocked, the electricity braeker would trip, happened thrice.\n  \nThe location was very good, close enough to Orchard Road, breakfast at the Hotel was superb.\nStayed in March 2019",8.3,Nawal,,
S7,R81,"Reviewed: March 7, 2018","  \nThe negatives i have seen are the carpets and some furniture in the apartment ...they seemed very old and i didn't like my kid playing on the carpet. the furniture also was pretty worn down and could be replaced.\n  \nVery good location..just a 5min walk to the main street .Staff were very helpful ,housekeeping staff also very accommodating. Breakfast buffet is at the hotel next door and it was great...definitely recommended.\nStayed in March 2018",8.8,Anirudh,,
S7,R69,"Reviewed: May 1, 2018",  \nWe didn’t get into one of our apartments until late afternoon however management were great to offer us some compensation.\n  \nThis is a ideal property for families- nice spacious rooms and having access to the hotel is a big plus. There is also a supermarket in Orchard hotel which is only a 5-10 minute walk.\nStayed in April 2018,10,Birgitt,,
S7,R68,"Reviewed: May 1, 2018",  \nSinks were clogged and one of the showers didn't work. Everything was fixed when we asked them but I expected more from the Shangri-la \n  \nThe staff was great. Friendly and helpful. The pool was nice as well\nStayed in April 2018,5.4,Diane,,
S7,R67,"Reviewed: May 15, 2018","  \n1. fridge buzzing frequently, very loud, extremely annoying\n2. unstable hot water supply. On the last night of stay, hot water went off suddenly and not recovered afterwards \n5-star price but not 5-star experience, won’t choose again\n  \nOverall okay\nStayed in May 2018",7.5,Yufei,,
S7,R66,"Reviewed: May 17, 2018","  \nThe aircon wasn't consistent, but not a major concern, we just kept adjusting it.\n  \nIt was in a great location and off the main roads so quiet.  Well appointed and very helpful staff.  Supplied plenty of water each day and always happy to help.  The decor was a surprise and it was beautiful.\nStayed in May 2018",10,Michelle,,
S7,R65,"Reviewed: May 17, 2018","  \nTravelled with 2.5 year old, husband and mother in the 2 bedroom apartment.  This apartment was spacious, clean and well appointed! Location excellent - walking distance to Orchard Road shops and restaurants.  Staff were helpful and friendly! It was a bonus to be able to use the facilities of the Shangri La Hotel which were excellent! Highly recommend this place for families, you will not be disappointed!\nStayed in May 2018",10,Elena,,
S7,R64,"Reviewed: May 23, 2018","  \n- A little bit musty smell \n- Well worn . . . if given an update on furnishings/carpet, this place would be really superb. It was kind of a disappointment, but definitely not a deal breaker.\n  \n+ Spacious rooms and the two-bedroom apartment also had two bathrooms!! A must when travelling for an event with a family of four.\n+  Close to the event venue, Shangri-la Hotel\n+ Really nice pool which was basically deserted (did not go to the hotel pool although you can on weekdays)\n+ Kitchen was really well-equipped for serious cooking, including a large fridge (Cold Storage supermarket not too far from hotel, only 5 minutes walk)\n+ Free washers and dryers in the Basement of the apartment block\n+ Contrary to other reviews I had read, the staff were very pleasant and helpful\nStayed in May 2018",7.1,Barbara,,
S7,R63,"Reviewed: May 31, 2018","  \nHelpful staff particularly Chris who made it feel like a five star experience.\nAlso bed, pools, gardens, restaurants, breakfast and view were exceptional.\nStayed in May 2018",8.8,Christopher,,
S7,R62,"Reviewed: May 31, 2018","  \nThat the rooms were dated and the sofa and armchairs need to be re-sprung. Housekeeping is slow but adequate.\n  \nThe apartment block adjoins the iconic Shangri-La Hotel and guests can use the hotel's facilities. The rooms are dated but well maintained. Kitchenette is also well equipped. The bathroom was small which was a downside. The surroundings is relaxing, peaceful and has a great residential feel. There is a free hourly shuttle to the nearest MRT station and shopping area. The main Orchard road shopping area is about 10 min walk away. Breakfast is good but the restaurant is busy and can be noisy.\nStayed in May 2018",7.5,Yee,,
S7,R28,"Reviewed: November 15, 2018","  \nThere were too few plugs for electronics but we made do. There was little to complain about, we really loved it!\n  \nEverything- It was great having the room to spread out & access to the amenities & restaurants in the hotel next door. \nStayed in November 2018",10,Brenda,,
S7,R100,"Reviewed: November 16, 2017","  \nThe rooms are in desperate need of renovation. If you love the 80s/ 90s, you'll love this place, but for me, I cringe.\n  \nLocation is awesome, access to ShangriLa Hotel gym, pool and restaurants makes it all worthwhile.\nStayed in November 2017",7.5,Ursula,,
S7,R27,"Reviewed: November 18, 2018","  \nPerhaps our only comment is the decor could be refreshed.\n  \nWe stayed here for 4 nights in a 2 bedroom apartment and from check in to check out, we were looked after exceptionally well. Our flight into Singapore was early so arrived at the Apartments early but were able to check in  then as our room was ready. The rooms were very comfortable and spotlessly clean and all the fittings, toiletries and linen were of high quality. The kitchen was well equipped and we easily prepared our own breakfast. There were a few little problems with the airconditioning and TV but these were solved very quickly. All staff were friendly, courteous and helpful during our stay. We had the use of the pool and free wifi too. We definitely would stay here again.\nStayed in November 2018",10,Marilyn,,
S7,R99,"Reviewed: November 23, 2017",  \nVery friendly and helpful staff. Room are nice and clean. We had a two bedroom apartment with fully equipped kitchen. Complimentary coffee at Lobby and laundry facility at base. All you need when travel with young children.\nStayed in November 2017,10,Qiong,,
S7,R26,"Reviewed: November 23, 2018","  \nA little off orchard, with kids can be a bit more of a trek than wanted, but taxis were easy to come by\n  \nGreat for a family, plenty of space to spread out and the hotel facilities next door had a kids club and kids activities at a discount\nStayed in November 2018",9.2,Jennifer,,
S7,R25,"Reviewed: November 27, 2018","  \nThe kids didn't like the kitchen so much as some of the electrical appliances make strange noises that reminded them of little creatures. The adult would appreciate more frequent cleaning service for the bathroom and there were insufficient toiletries such as body lotion, comb, shaver and plastic bags for baby diaper.\n  \nThe kids loved the swimming pool and the spacious rooms. The adults loved being able to enjoy the meal in the room with comfort and view of the rooms were pleasant. The front desk manager Chris was extremely helpful in every way.\nStayed in November 2018",6.7,Chi,,
S7,R32,"Reviewed: November 4, 2018","  \nThe hotel is excellent, the service very friendly. Although the apartments looked a little dated the overall experience was fantastic, I would definitely stay here again. Location for orchard road is unbeatable.\nStayed in November 2018",10,Matthew,,
S7,R30,"Reviewed: November 6, 2018","  \nThe kitchen was quite musty and there was a cockroach ??\n  \nNice little apartment with friendly and helpful staff. Loved that we could use the hotel facilities. Good location. Apart from the kitchen, the rest of the apartment was perfect. \nStayed in November 2018",7.9,Megan,,
S7,R31,"Reviewed: November 6, 2018","  \nDesign a bit conservative, could use a facelift. \n  \nCentrally located, generous spaces, excellent amenities, great pool, fitness centre and tennis courts. Outstanding breakfast. \nStayed in October 2018",9.2,Jeffrey,,
S7,R29,"Reviewed: November 7, 2018",  \nfree shuttle bus service can be improved.\n  \nThese is the prefect place for family with kids.  The apartments is comfortable as we have the feel staying in our own home.\nThe staff are friendly and will  always give their  best to serve us.\nStayed in November 2018,8.3,Chandrika,,
S7,R37,"Reviewed: October 13, 2018","  \nThe front of house staff Kim and Chris let the team down badly. Housekeeping & operations manager Laura were great along with the rest of the reception staff. Terrible experience at checkout when we asked for help with our baggage and waited over 30 minutes and no one turned up to the room, Eventually we carried all the luggage and Chris at front desk was so glued to his chair he couldn't get up to give us a hand.\nWhen we complained to Kim that our keys didn't work for days we were told with plenty of attitude that it was a faulty door and not a problem with the key (like it was our door- our fault). All we wanted was a functional key to get in rather than  keep coming to reception every time for help. This wasn't going to happen with Kim who was rather rude with plenty of attitude. We chose Shangri La apartments because of its good reputation but Kim and Chris made sure this wasn't the case. \n  \nNice place, shame about the staff\nStayed in October 2018",6.3,Swarni,,
S7,R36,"Reviewed: October 15, 2018","  \nA bit of butter in the fridge and milk to use (or more powder milk sachets) would be handy, even if it's a mini-bar set-up that you need to pay for. While it wasn't a big deal, it would've been nicer for all three of our kids together in the same room rather than the roll-away bed in the master bedroom, though there was definitely not enough space in the minor bedroom for three singles in the apartment that we had.\n  \nAll the staff at the front desk were fantastic, and in particular Jim and Chris, who were always happy to help and provided service with a smile - which I've come to realise isn't actually a common thing in Singapore! The two bedroom apartment we stayed in definitely met the needs of our family of five. It isn't a new building but is kept in good condition, the pool is a big hit with the kids, and being able to use the facilities of the hotel during the weekdays is a major bonus. Once we got our bearings the walk down to the Orchard MRT or shops and food courts under the streets for meals, even in the rain, was something to look forward to.\nStayed in October 2018",8.8,Allison,,
S7,R41,"Reviewed: October 2, 2018","  \nThe staff were very friendly and helpful. The rooms were kept very clean. Definitely include breakfast when booking as there was such a large selection of food from different cultures and could get expensive if you had to pay every day.The distance from town was alright, and the courtesy bus was a great bonus as it ran every hour into town, mrt and  shopping malls.\nStayed in September 2018",9.6,Graham,,
S7,R40,"Reviewed: October 2, 2018","  \nwe had an amazing stay in singapore and at the apartments, but next time would prefer to try the main hotel, as main hotel is very luxurious, and all amenities are there.\n  \nvery clean apartments, the housekeeping staff were excellent, cleaning to a high standard and leaving ample bottles of water daily.  Front desk staff were very pleasant too.   Very easy walk to the fantastic orchard road.  Although, usually no taxis waiting at the apartment, we used to walk up to the main hotel (2 mins away), where there was always plenty of taxis waiting.   Also, the self laundry services provided at the basement level where fantastic, the machines were preloaded with detergent, and a quick wash was only 30 minutes, and then another 15-30 in the dryer, depending on your load size.\nVery good apartments for families.\nStayed in September 2018",8.3,Sajidah,,
S7,R35,"Reviewed: October 20, 2018",  \nDuring my stay there was a top meeting of defence ministers. So a lot of security around. But this was just the moment.\n  \nVery clean\nNice and complete appartment\nReception( Mrs Zag) was very nice and helpfull to arrange a late checkout. \nStayed in October 2018,9.6,Robert,,
S7,R34,"Reviewed: October 28, 2018",  \nBedroom and bathroom too small; no USB port; electric outlets don't work; aircon was iffy\n  \nBig one-bed room apartment; lots of sitting areas; great friendly staff \nStayed in October 2018,8.3,Anita,,
S7,R33,"Reviewed: October 28, 2018","  \nNo real food options, not even a snack available!\n  \nThe location was excellent and the rooms comfortable. The staff are what made the stay a great experience\nStayed in October 2018",7.5,Scott,,
